,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
348,283,16,190,9,70,70,28,30,-70,0.12737433452120375,35,Combined
1670,297,5,197,59,31,29,168,74,-154,0.12739355924437698,35,Combined
3857,295,7,126,82,25,1,340,86,174,0.12740884917975387,35,Combined
3256,281,13,22,38,175,48,332,46,-150,0.12742582713186643,35,Combined
1895,293,19,188,36,46,46,176,74,-128,0.12746409992979496,35,Combined
2786,279,0,9,57,189,32,230,68,-24,0.1274758593405488,35,Combined
3243,102,1,10,68,193,21,330,76,-164,0.12751874788192957,35,Combined
3503,284,2,18,55,192,34,334,64,-156,0.12753091695310972,35,Combined
197,278,19,186,4,84,70,16,26,-80,0.127539247577233,35,Combined
678,293,14,196,25,49,60,54,38,-46,0.12754364293357154,35,Combined
253,287,15,196,1,99,74,20,30,-86,0.12758592685174847,35,Combined
3095,278,9,19,49,181,39,328,56,-156,0.1275891687019518,35,Combined
1439,291,6,178,72,23,15,158,84,-164,0.12758972670072372,35,Combined
2536,277,14,16,30,166,55,212,66,-56,0.12760522834982496,35,Combined
1759,292,19,182,44,39,38,170,78,-136,0.12760607183898545,35,Combined
534,289,14,194,18,56,66,44,34,-56,0.1276100742007598,35,Combined
2538,279,8,14,30,175,58,214,60,-54,0.12764909232982208,35,Combined
2232,275,16,8,10,130,70,194,62,-78,0.12765782858127095,35,Combined
2997,285,4,38,79,194,9,240,86,-10,0.12767446835783777,35,Combined
351,291,19,199,5,94,69,30,26,-78,0.12767604084448964,35,Combined
491,292,19,198,11,78,67,42,28,-64,0.12768646919667903,35,Combined
2165,277,18,8,3,108,70,190,64,-86,0.12769338640388173,35,Combined
1983,293,13,196,26,48,59,182,64,-120,0.12769957831768108,35,Combined
583,283,20,184,23,50,58,48,32,-42,0.12770521416511835,35,Combined
1770,286,18,184,31,41,52,172,70,-124,0.1277075300936976,35,Combined
2509,275,7,10,32,174,56,212,60,-52,0.127717058361597,35,Combined
622,293,19,195,18,66,62,52,30,-50,0.1277354846779926,35,Combined
3769,278,7,13,31,176,57,338,46,-136,0.12775361098631735,35,Combined
3780,293,9,105,80,203,1,338,82,174,0.12782585968583576,35,Combined
3945,274,15,8,13,138,69,346,32,-116,0.127833538250355,35,Combined
959,289,17,178,49,32,34,66,52,-14,0.12783663791874827,35,Combined
1827,284,20,184,26,47,55,174,70,-118,0.12785126804860067,35,Combined
3068,291,2,35,78,201,11,246,84,-10,0.12785797263110385,35,Combined
2875,281,2,17,67,190,22,234,76,-18,0.12786113188935827,35,Combined
114,283,21,13,1,107,68,10,24,-94,0.12787647626402962,35,Combined
303,286,21,195,4,92,68,26,24,-78,0.1279249536063314,35,Combined
634,285,21,184,24,51,56,52,32,-38,0.12794506520711607,35,Combined
3776,284,8,21,39,184,49,338,50,-146,0.12795776784054483,35,Combined
276,280,17,187,7,75,70,22,28,-74,0.12798599657064952,35,Combined
4110,283,13,16,13,150,71,356,34,-114,0.1279979529182822,35,Combined
378,281,21,186,11,69,65,32,26,-62,0.12802430956146846,35,Combined
2912,285,10,36,62,190,25,236,80,-26,0.128060783632682,35,Combined
742,295,13,197,28,48,57,58,40,-42,0.1280662572090858,35,Combined
870,289,19,180,40,38,42,64,44,-20,0.12807851632040124,35,Combined
3658,281,6,16,39,183,49,336,52,-144,0.12808776272644118,35,Combined
3447,275,6,10,33,175,55,334,48,-138,0.1280935307877605,35,Combined
4016,286,15,22,20,161,63,350,34,-128,0.12824062683263843,35,Combined
896,289,15,181,48,31,37,64,52,-18,0.1282530556150651,35,Combined
255,284,15,193,3,88,74,20,30,-82,0.12827157364179084,35,Combined
2888,287,8,30,56,192,32,236,74,-30,0.12831558410722704,35,Combined
2539,277,7,12,32,176,56,214,60,-52,0.12832079510501898,35,Combined
1666,293,10,191,50,31,37,168,72,-144,0.128340216704098,35,Combined
2062,283,22,188,11,73,64,184,68,-102,0.12834465684196264,35,Combined
999,290,11,124,78,20,2,66,80,6,0.12837659916710897,35,Combined
3292,277,4,10,40,181,48,332,54,-144,0.128444494355902,35,Combined
3214,100,0,10,57,190,32,330,68,-156,0.12845832423794992,35,Combined
757,290,21,189,27,53,53,60,34,-34,0.12846787765026768,35,Combined
3665,284,6,22,47,188,42,336,56,-152,0.12847204309798826,35,Combined
1662,297,12,179,65,32,21,166,84,-156,0.1284739759279745,35,Combined
321,288,15,197,4,89,73,26,30,-80,0.12848226597239693,35,Combined
489,288,21,192,13,73,63,42,26,-58,0.12848986260369452,35,Combined
1639,289,18,179,46,34,37,166,78,-138,0.12850994370440774,35,Combined
643,293,14,197,22,54,62,52,36,-50,0.12851669424838078,35,Combined
306,282,21,189,7,82,66,26,24,-72,0.1285170940289781,35,Combined
976,290,14,177,56,28,29,66,58,-12,0.1285268238989589,35,Combined
399,281,21,186,12,68,64,34,26,-60,0.12854593083346907,35,Combined
3682,290,1,25,74,199,15,336,78,-170,0.12856569894118267,35,Combined
2814,281,0,11,57,191,32,232,68,-24,0.128569407618152,35,Combined
1513,296,1,200,77,26,12,162,82,-170,0.12858331629211373,35,Combined
733,286,21,183,30,46,51,58,36,-30,0.1285934251953614,35,Combined
981,291,10,183,58,27,28,66,62,-14,0.12859750331381872,35,Combined
3183,284,10,32,58,188,28,330,62,-166,0.12860837442755815,35,Combined
2970,289,9,38,64,194,23,240,80,-24,0.12862355642056178,35,Combined
848,297,15,197,31,50,53,64,40,-36,0.1286256111202234,35,Combined
3891,275,11,9,20,158,66,342,38,-124,0.12862920309938103,35,Combined
1725,287,18,183,35,38,48,170,72,-128,0.12864324362819746,35,Combined
1972,298,15,196,37,46,48,180,70,-130,0.12867024489597972,35,Combined
3946,285,17,22,21,161,61,346,34,-132,0.12867233629010985,35,Combined
800,290,21,187,30,50,51,62,36,-30,0.12868626412923503,35,Combined
2320,287,14,17,3,120,74,200,60,-86,0.12868958965148533,35,Combined
107,278,16,187,0,97,73,8,28,-90,0.12869271011145586,35,Combined
2113,278,16,7,0,98,73,188,62,-90,0.12869271011145672,35,Combined
1668,291,12,188,46,32,40,168,72,-140,0.1287005571673337,35,Combined
796,289,14,187,39,35,46,60,46,-28,0.12871927369241318,35,Combined
1000,291,2,182,81,21,8,66,82,-4,0.128757631420599,35,Combined
4102,287,15,22,15,153,67,356,32,-120,0.12879614756804847,35,Combined
2747,280,10,22,50,182,37,226,72,-36,0.12883415016297234,35,Combined
984,290,8,170,73,22,14,66,74,-4,0.12883434715319547,35,Combined
2463,287,17,21,12,145,67,208,64,-76,0.12886258691058422,35,Combined
3999,279,19,13,11,133,67,350,28,-116,0.128863933779241,35,Combined
2651,275,6,12,46,179,43,220,66,-38,0.12888053251525514,35,Combined
982,291,11,180,59,27,27,66,62,-12,0.12888248321555948,35,Combined
2501,282,17,19,21,156,61,210,66,-66,0.1288847744040396,35,Combined
1413,295,11,161,74,28,11,72,74,0,0.12888874483366555,35,Combined
944,289,19,179,45,35,38,66,48,-16,0.12890510205810357,35,Combined
2285,286,20,15,0,105,69,196,66,-90,0.12891196952434492,35,Combined
185,286,21,15,0,106,69,16,24,-90,0.12891196952434578,35,Combined
2503,279,16,17,25,160,59,210,66,-62,0.12892916357501416,35,Combined
277,287,15,196,2,95,74,22,30,-84,0.12894691050525584,35,Combined
2286,284,20,15,1,109,68,196,66,-88,0.12897949348712998,35,Combined
2178,281,14,11,0,101,75,192,60,-90,0.1289951642065103,35,Combined
160,281,14,192,0,101,74,12,30,-90,0.12899516420651203,35,Combined
1891,286,22,185,26,51,54,176,72,-118,0.12902098656414768,35,Combined
1374,295,15,174,61,32,23,72,62,-6,0.1290474506763006,35,Combined
3103,275,4,10,47,181,42,328,58,-150,0.12908932715479032,35,Combined
24,285,19,18,7,128,68,2,26,-108,0.12909693621050933,35,Combined
209,286,21,196,0,104,68,18,24,-88,0.12910874792399263,35,Combined
1420,297,2,196,75,28,14,72,78,-8,0.12911371653332065,35,Combined
4030,282,19,17,12,138,66,352,28,-118,0.12912664523991613,35,Combined
108,288,15,20,6,133,72,8,30,-104,0.1291336780610961,35,Combined
2787,286,10,27,46,186,41,230,70,-40,0.12915912006985442,35,Combined
3248,276,13,15,31,167,54,332,42,-142,0.12916291976965041,35,Combined
1944,287,15,191,21,50,62,180,64,-114,0.1291808832909422,35,Combined
635,295,15,199,20,60,63,52,34,-52,0.12919921847633695,35,Combined
299,288,15,197,3,92,74,24,30,-82,0.12920465535200806,35,Combined
3646,277,6,12,33,177,55,336,48,-138,0.12920621947200242,35,Combined
358,280,20,186,11,70,66,30,26,-64,0.12928254131807984,35,Combined
213,280,21,188,4,88,68,18,24,-80,0.12928704024064946,35,Combined
2490,273,9,9,32,170,55,210,62,-52,0.12929591743462449,35,Combined
2127,295,17,198,21,61,61,188,66,-114,0.1292968527181899,35,Combined
490,286,22,190,14,70,63,42,26,-56,0.12930132705119063,35,Combined
415,291,20,197,8,85,67,36,26,-70,0.1293131107938215,35,Combined
1395,298,4,198,65,30,23,72,70,-14,0.12932667683126828,35,Combined
831,288,18,181,40,37,43,62,44,-22,0.12933459726951047,35,Combined
677,285,19,183,29,44,53,54,36,-34,0.12934809986634516,35,Combined
2504,282,10,17,23,169,63,212,60,-62,0.12935169184833017,35,Combined
3250,274,12,11,29,165,57,332,42,-138,0.12939390154799243,35,Combined
855,297,14,198,32,47,53,64,42,-36,0.12942154733263694,35,Combined
2341,274,14,9,19,149,65,200,62,-68,0.1294344947686966,35,Combined
1806,295,10,195,41,36,46,174,68,-136,0.12946165454758518,35,Combined
3844,277,9,11,25,168,62,340,42,-130,0.12946293575253937,35,Combined
1892,296,17,190,41,43,43,176,74,-134,0.12947201316818568,35,Combined
3455,277,6,11,35,178,53,334,50,-140,0.12947309746018357,35,Combined
3689,291,11,97,78,201,2,336,80,174,0.12947892693407914,35,Combined
2626,278,12,19,38,173,48,218,68,-48,0.12954744356054487,35,Combined
3109,280,7,23,57,185,31,328,62,-162,0.12957154976905247,35,Combined
488,284,17,188,18,54,64,40,32,-54,0.12957235562276384,35,Combined
1663,296,13,178,63,32,22,166,84,-154,0.12958867557635662,35,Combined
1571,297,2,198,72,28,16,164,80,-166,0.12959161144970185,35,Combined
2422,288,16,21,8,138,71,206,62,-80,0.12960621196635172,35,Combined
1652,298,6,189,70,30,18,166,82,-162,0.12961274501016629,35,Combined
594,293,19,197,17,68,63,50,30,-54,0.12965992686098607,35,Combined
2500,274,11,12,31,167,55,210,64,-54,0.12966088266685943,35,Combined
2070,280,16,188,5,81,72,186,62,-96,0.12967954807264262,35,Combined
564,284,17,187,22,49,60,46,34,-46,0.1297344064453524,35,Combined
3408,287,4,61,84,196,4,332,84,-180,0.1297702217368632,35,Combined
3131,276,11,15,36,171,50,330,46,-146,0.12977837169799586,35,Combined
2632,277,3,10,42,182,47,220,62,-40,0.12979169052177228,35,Combined
1993,297,13,198,32,46,54,182,66,-126,0.12980382360684456,35,Combined
1344,298,14,192,47,40,38,72,52,-20,0.12980712958614563,35,Combined
1196,293,8,79,79,202,5,68,88,10,0.12981091344179768,35,Combined
892,293,11,192,45,34,42,64,52,-26,0.12981692721819613,35,Combined
156,287,15,18,3,123,74,12,30,-98,0.12984167246488695,35,Combined
1943,288,15,192,23,49,61,180,64,-116,0.1298741734767403,35,Combined
2391,274,10,9,23,161,63,204,60,-62,0.1298756687161602,35,Combined
302,283,15,191,6,78,72,24,30,-76,0.12987789248927434,35,Combined
2832,286,11,31,51,187,36,232,74,-36,0.12992448170537182,35,Combined
2595,276,10,14,39,174,48,216,66,-46,0.12996658165401265,35,Combined
2810,280,5,20,59,186,29,230,74,-26,0.12998202882752108,35,Combined
3556,107,1,13,71,197,18,334,78,-166,0.13000172195169798,35,Combined
3129,280,3,18,64,189,25,328,70,-164,0.13000865798576033,35,Combined
2177,283,14,193,1,96,74,192,60,-92,0.13003779497614715,35,Combined
2550,274,6,9,37,175,51,214,62,-46,0.13005002125312617,35,Combined
1460,294,1,198,77,24,12,160,82,-170,0.13010575182661407,35,Combined
3883,274,12,8,18,151,67,342,36,-122,0.13011034679483643,35,Combined
3130,280,2,14,63,189,26,328,70,-162,0.13019600017365263,35,Combined
161,285,21,15,0,107,68,14,24,-92,0.13019711752337082,35,Combined
3133,274,10,11,34,170,53,330,46,-142,0.1302480783616509,35,Combined
3607,273,12,9,23,157,62,336,38,-130,0.13028595301748014,35,Combined
1694,299,6,195,65,32,23,168,78,-158,0.13028667172674857,35,Combined
2114,295,15,199,21,58,62,188,64,-114,0.1302907242171299,35,Combined
816,297,13,198,31,46,54,62,42,-38,0.13030643171637926,35,Combined
2260,291,16,199,7,87,71,196,62,-98,0.13031946879122724,35,Combined
2244,276,18,9,8,124,69,194,64,-80,0.1303366118851288,35,Combined
205,287,15,17,0,111,74,16,30,-92,0.13035120461561553,35,Combined
231,283,15,192,2,91,74,18,30,-84,0.13035627748843148,35,Combined
1548,296,4,175,81,27,7,162,88,-172,0.13036574700512735,35,Combined
1879,283,21,184,22,53,58,176,70,-114,0.13039334513359913,35,Combined
4000,277,18,11,11,130,68,350,28,-114,0.13039608333519184,35,Combined
1035,293,19,184,40,42,42,68,44,-20,0.1304056923410775,35,Combined
3002,290,6,36,67,197,21,242,80,-20,0.13044137780836962,35,Combined
461,285,16,190,16,57,66,38,32,-58,0.1304436821726826,35,Combined
1992,280,18,187,10,68,68,182,64,-102,0.13045622112535032,35,Combined
2676,285,14,25,34,176,51,222,68,-52,0.13047171599924,35,Combined
1346,296,16,186,49,39,36,72,52,-16,0.13049892325724308,35,Combined
2245,290,20,197,7,88,68,194,66,-98,0.13050260131306032,35,Combined
4023,277,13,10,13,144,71,350,34,-114,0.1305708791048371,35,Combined
3059,109,1,0,85,199,4,244,86,-2,0.13057268831631796,35,Combined
2831,280,0,11,63,190,26,232,72,-20,0.13058223839589217,35,Combined
350,284,22,191,7,82,66,30,24,-70,0.13059141825938791,35,Combined
2779,285,7,24,46,188,41,230,68,-38,0.13059211774102455,35,Combined
1751,299,10,191,59,34,28,170,78,-152,0.1306015217812833,35,Combined
2986,105,0,15,78,195,11,240,82,-8,0.13062818070997212,35,Combined
1122,291,14,163,67,25,16,68,68,-2,0.1306430364526774,35,Combined
184,282,15,192,0,98,74,14,30,-88,0.1306721057717256,35,Combined
1198,296,17,190,41,43,42,70,46,-22,0.13071601204340647,35,Combined
232,286,21,196,1,102,68,20,24,-86,0.13073087620009635,35,Combined
815,288,20,182,35,42,46,62,40,-24,0.13076001613968063,35,Combined
3439,274,7,9,31,172,57,334,46,-136,0.13076673577048073,35,Combined
3145,281,12,24,46,180,41,330,52,-156,0.13080524188946083,35,Combined
3639,285,13,27,41,181,46,336,48,-152,0.1308384975453133,35,Combined
2179,280,14,10,1,107,74,192,60,-88,0.13085879936941375,35,Combined
3094,275,6,11,43,178,45,328,54,-148,0.13088711898978184,35,Combined
483,291,15,197,13,67,69,40,32,-64,0.13095929616275023,35,Combined
898,291,12,185,49,31,37,64,54,-20,0.1309607347862627,35,Combined
1945,286,16,190,19,52,64,180,64,-112,0.13096443874792302,35,Combined
734,296,14,198,26,52,59,58,38,-44,0.13097275676526593,35,Combined
4081,286,14,21,17,158,67,354,34,-122,0.13097951862837454,35,Combined
3962,286,14,23,25,170,60,346,38,-134,0.13100842856678901,35,Combined
1109,294,6,193,61,28,27,68,66,-16,0.13101040965412855,35,Combined
3376,287,9,62,75,196,9,332,76,-180,0.13101408490870564,35,Combined
2140,288,21,193,12,74,64,188,68,-104,0.1311115913918537,35,Combined
3511,289,9,43,66,195,20,334,68,-172,0.13113953833395064,35,Combined
208,283,15,192,1,95,74,16,30,-86,0.13114524507887793,35,Combined
985,290,9,163,73,22,12,66,74,-2,0.13115475387935768,35,Combined
421,282,21,186,13,67,63,36,26,-58,0.13117697039079732,35,Combined
3820,273,13,8,19,151,66,340,36,-124,0.13118561144806618,35,Combined
1102,291,15,170,61,28,23,68,62,-6,0.1312085410311646,35,Combined
885,288,18,179,44,34,39,64,48,-18,0.1312223833707049,35,Combined
1272,296,4,197,63,29,26,70,68,-16,0.13125919842915668,35,Combined
3407,287,7,76,81,196,4,332,82,178,0.13128632603920598,35,Combined
3400,287,8,73,79,196,5,332,80,178,0.13129435890047741,35,Combined
807,288,21,183,33,45,48,62,38,-26,0.13130372954680447,35,Combined
1941,288,22,187,26,53,54,178,72,-118,0.13130501410928538,35,Combined
2718,281,3,14,46,187,43,226,64,-36,0.13131020105255467,35,Combined
2381,275,16,11,19,149,64,202,64,-68,0.13133114962105571,35,Combined
3775,285,9,23,40,184,47,338,50,-148,0.1313389860570722,35,Combined
977,293,9,189,55,29,32,66,60,-18,0.13137522962536172,35,Combined
3866,279,17,15,19,149,63,342,32,-128,0.13137847621825202,35,Combined
84,277,17,7,0,100,72,6,28,-92,0.13138667338492527,35,Combined
2451,274,8,9,28,169,59,208,60,-56,0.13139218570748218,35,Combined
1524,290,15,174,57,29,28,162,82,-148,0.13142463440495816,35,Combined
4064,275,17,8,7,120,70,354,28,-106,0.13142621832368095,35,Combined
3478,287,10,32,53,189,34,334,58,-162,0.1314626223817615,35,Combined
2537,280,8,15,28,175,59,214,60,-56,0.13149526629402203,35,Combined
719,295,18,197,23,59,59,58,34,-44,0.13153200499115228,35,Combined
1189,293,9,89,79,202,4,68,86,10,0.13154419612666612,35,Combined
2139,290,21,194,14,72,63,188,68,-106,0.1315601562230466,35,Combined
1560,291,11,185,55,28,32,164,76,-148,0.13157354590581152,35,Combined
2613,275,5,10,43,179,45,218,64,-40,0.13158169303729342,35,Combined
2745,282,12,25,46,181,40,226,72,-40,0.13158521540328663,35,Combined
538,292,20,197,14,73,64,46,28,-58,0.13159969986011574,35,Combined
1850,289,21,184,32,46,49,174,74,-124,0.13163247511990778,35,Combined
1556,294,6,192,62,27,26,164,76,-156,0.1316437483876086,35,Combined
1805,291,20,183,38,42,44,172,76,-130,0.13168949999477494,35,Combined
3039,290,5,38,72,199,16,244,82,-16,0.13168991562299298,35,Combined
2259,275,13,8,12,138,71,196,60,-76,0.13172498893933374,35,Combined
2296,275,13,8,15,146,69,198,60,-72,0.13174018636627174,35,Combined
3284,276,5,10,38,179,51,332,52,-142,0.1317429709906107,35,Combined
593,287,15,190,24,47,60,48,36,-46,0.13174645608423133,35,Combined
422,292,17,199,8,86,70,36,28,-72,0.1317701729747819,35,Combined
1204,299,12,197,43,41,43,70,50,-26,0.13180933717531063,35,Combined
328,282,22,189,7,80,66,28,24,-70,0.13181532540808985,35,Combined
4001,284,18,20,16,148,64,350,30,-124,0.13183303236086646,35,Combined
2204,292,19,197,12,77,66,192,66,-104,0.13187088587972112,35,Combined
591,289,14,193,22,50,62,48,36,-50,0.13187257771671237,35,Combined
1479,114,0,204,84,24,5,160,86,-176,0.13187514189910848,35,Combined
474,282,21,185,16,60,62,40,28,-52,0.1318809685772296,35,Combined
1066,297,9,197,46,36,41,68,54,-26,0.1318927261367707,35,Combined
3244,284,4,33,76,193,12,330,78,-174,0.13190470967282877,35,Combined
261,290,19,200,0,107,70,22,26,-88,0.13192006766099937,35,Combined
2771,278,2,12,57,186,32,228,70,-26,0.13194827071065002,35,Combined
173,289,17,21,3,122,72,14,28,-98,0.13194960194521527,35,Combined
336,280,20,186,10,71,66,28,26,-66,0.13195065457884828,35,Combined
1248,297,6,197,56,32,33,70,62,-20,0.13195853506314376,35,Combined
2778,279,5,17,57,185,32,228,72,-28,0.13202780536406394,35,Combined
291,291,17,200,1,104,72,24,28,-86,0.13203771701782516,35,Combined
1661,297,10,180,67,31,19,166,84,-158,0.13204059523698533,35,Combined
3191,284,10,34,61,189,26,330,64,-168,0.13204580274746708,35,Combined
3532,286,0,17,64,195,25,334,72,-162,0.13209148804345536,35,Combined
2561,285,17,22,23,162,60,214,66,-64,0.13210104661955244,35,Combined
843,288,16,183,43,34,42,62,48,-22,0.13213964180920873,35,Combined
609,294,15,198,19,60,64,50,34,-54,0.13214936066467575,35,Combined
3091,278,9,18,46,179,41,328,54,-154,0.1321791472718285,35,Combined
2845,286,5,23,54,192,35,234,70,-30,0.13218474420247261,35,Combined
2880,282,5,24,66,190,22,234,78,-20,0.13219611727278102,35,Combined
2948,286,10,40,64,192,22,238,82,-24,0.13223774041020406,35,Combined
1665,294,9,192,52,31,36,168,72,-146,0.13225288799320098,35,Combined
2955,285,8,40,71,192,16,238,84,-18,0.1322693078373836,35,Combined
3166,275,3,9,43,181,46,330,56,-146,0.13227094431764175,35,Combined
765,296,15,198,27,53,58,60,38,-42,0.132271746108821,35,Combined
4101,276,15,8,6,121,72,356,30,-104,0.13229309215863536,35,Combined
1468,114,0,204,81,24,8,160,84,-174,0.13232458280051218,35,Combined
3935,280,18,16,16,144,64,346,30,-124,0.1323251000977469,35,Combined
3357,102,0,12,60,193,29,332,70,-158,0.1323340155446169,35,Combined
662,295,16,199,21,60,62,54,34,-50,0.13233867329848842,35,Combined
3998,281,11,15,20,164,66,348,38,-124,0.132349295031568,35,Combined
1610,294,7,193,58,29,30,166,74,-152,0.1323576082910401,35,Combined
47,282,13,13,7,131,74,2,32,-104,0.1323606284959284,35,Combined
2251,287,14,197,1,100,74,196,60,-92,0.13238926998976625,35,Combined
3089,276,9,14,43,177,45,328,52,-150,0.1324183380882639,35,Combined
54,276,19,7,1,102,70,4,26,-94,0.13242464305375443,35,Combined
2744,278,5,15,54,184,35,226,70,-30,0.132438420726737,35,Combined
189,279,21,188,3,90,68,16,24,-82,0.13244573225876632,35,Combined
