,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
84,164,51,289,24,33,27,168,28,152,0.016171591226219417,55,TAYAK
1,228,70,9,15,102,11,0,58,72,0.016417558145043906,55,TAYAK
218,158,55,282,21,23,25,276,74,68,0.016471767636164918,55,TAYAK
249,207,60,347,23,84,17,336,66,64,0.0165156325609021,55,TAYAK
42,109,76,251,10,343,8,86,38,108,0.01660910772050698,55,TAYAK
44,107,73,252,13,344,8,90,38,112,0.016629678465910076,55,TAYAK
74,155,54,281,22,23,26,154,28,146,0.016648429727854384,55,TAYAK
83,166,52,291,23,34,27,168,28,150,0.016751769321656614,55,TAYAK
18,262,83,35,4,126,4,32,50,84,0.016754171144218184,55,TAYAK
222,165,52,290,23,32,27,284,76,66,0.016796713604698407,55,TAYAK
240,194,55,326,24,67,22,318,72,64,0.016842797436333927,55,TAYAK
45,117,73,255,12,348,10,94,36,112,0.0168651609374476,55,TAYAK
152,224,68,6,17,100,12,212,36,120,0.016944254781724316,55,TAYAK
232,183,51,310,25,54,26,304,76,64,0.01704439449389385,55,TAYAK
55,138,63,267,17,3,19,120,30,126,0.01725130774412669,55,TAYAK
202,106,76,250,11,341,8,242,54,76,0.017326294962594205,55,TAYAK
213,142,59,271,20,10,21,264,70,68,0.017529610707397277,55,TAYAK
77,157,53,283,23,25,26,158,28,148,0.017548648892726466,55,TAYAK
27,31,86,229,2,139,0,52,46,94,0.01758639464429847,55,TAYAK
101,178,50,305,26,50,27,186,30,154,0.01771664115522223,55,TAYAK
164,230,72,16,14,109,9,216,38,114,0.017755529849726493,55,TAYAK
16,252,82,35,6,125,4,30,50,82,0.01778705477692193,55,TAYAK
236,188,52,320,26,63,23,312,74,62,0.017900526666356747,55,TAYAK
250,209,61,346,21,83,17,336,66,66,0.01792427788252087,55,TAYAK
217,156,55,280,21,21,25,274,74,68,0.017929337895237527,55,TAYAK
85,168,52,293,23,36,27,170,28,150,0.018107593110604312,55,TAYAK
108,183,51,311,26,55,26,190,30,152,0.018181234689347795,55,TAYAK
201,103,74,251,12,343,7,242,54,74,0.01819400298497394,55,TAYAK
153,222,67,5,18,99,12,212,36,122,0.018213852443420976,55,TAYAK
233,184,50,313,27,57,25,306,76,62,0.018245952258717064,55,TAYAK
17,260,83,33,4,124,4,30,50,84,0.018281214829844936,55,TAYAK
125,199,56,332,24,73,21,200,32,142,0.018288167792752084,55,TAYAK
183,27,87,228,2,138,1,226,44,86,0.018377158836257398,55,TAYAK
79,160,52,285,23,28,27,162,28,150,0.018397416695459932,55,TAYAK
144,225,69,6,16,100,11,210,36,118,0.018535645788282703,55,TAYAK
58,140,62,269,18,7,19,126,30,130,0.018632109243039357,55,TAYAK
87,170,52,295,23,38,27,172,28,150,0.01869505776580505,55,TAYAK
89,172,52,297,23,40,27,174,28,150,0.01882589308715934,55,TAYAK
62,147,59,273,19,11,22,134,28,134,0.018869055349249438,55,TAYAK
168,245,80,28,7,119,5,218,40,102,0.019023462121560822,55,TAYAK
255,216,65,356,19,91,14,346,62,68,0.019050845002016488,55,TAYAK
241,195,54,329,26,70,22,320,72,62,0.019059739439783688,55,TAYAK
91,174,52,299,23,42,27,176,28,150,0.0192142408940682,55,TAYAK
226,171,50,295,25,40,28,290,78,64,0.019278351270318933,55,TAYAK
151,227,69,8,16,102,11,212,36,118,0.01930827898401049,55,TAYAK
237,190,53,319,24,61,24,312,74,64,0.019330956452078666,55,TAYAK
39,100,79,247,8,338,5,78,40,104,0.019468176782981187,55,TAYAK
48,124,70,259,14,353,13,102,34,116,0.01947485017500559,55,TAYAK
124,201,57,334,23,74,21,200,32,140,0.01961680022746614,55,TAYAK
118,199,57,332,23,72,21,198,32,140,0.019641913129612703,55,TAYAK
67,149,56,275,21,15,24,142,28,140,0.01965480270731032,55,TAYAK
235,188,53,317,24,59,24,310,74,64,0.019776807878511632,55,TAYAK
176,267,85,39,2,129,3,222,42,94,0.019831387031076474,55,TAYAK
10,239,78,25,9,116,6,18,52,78,0.020031549995858974,55,TAYAK
160,243,77,23,9,114,7,216,38,106,0.02010358697419249,55,TAYAK
70,153,55,279,21,20,24,148,28,142,0.020183119780021627,55,TAYAK
149,214,64,357,21,93,14,210,36,128,0.020226250399102513,55,TAYAK
99,181,52,309,25,53,25,186,30,150,0.02023342399533889,55,TAYAK
167,250,81,30,6,120,5,218,40,100,0.020265025415765855,55,TAYAK
199,98,77,248,10,339,6,240,52,76,0.020282265744018438,55,TAYAK
140,207,59,345,23,83,18,206,34,136,0.02037397122777116,55,TAYAK
198,95,81,244,7,335,4,238,50,80,0.020381235465276086,55,TAYAK
225,169,50,293,25,38,28,288,78,64,0.02049720244466763,55,TAYAK
155,237,76,19,10,111,8,214,38,108,0.020566470391973214,55,TAYAK
22,286,86,43,1,133,2,42,48,88,0.02059418716266235,55,TAYAK
78,159,53,285,23,27,26,160,28,148,0.02064968295223407,55,TAYAK
159,225,71,12,15,105,9,214,38,116,0.02070491870573505,55,TAYAK
54,130,64,264,18,0,17,116,32,126,0.020718598874335276,55,TAYAK
175,286,86,40,1,130,3,222,42,92,0.020789176061983702,55,TAYAK
93,176,52,301,23,44,27,178,28,150,0.020793907363937103,55,TAYAK
128,201,58,339,24,78,18,202,34,138,0.020861981243130594,55,TAYAK
109,189,53,317,25,60,25,192,30,148,0.02089874080746603,55,TAYAK
98,176,50,303,26,48,27,184,30,154,0.0209224713049518,55,TAYAK
5,234,73,17,13,109,9,8,56,74,0.021023576904185017,55,TAYAK
60,140,60,270,20,8,20,130,30,134,0.021069423450938696,55,TAYAK
135,202,57,339,25,78,19,204,34,140,0.021254439329391826,55,TAYAK
130,210,62,349,21,85,16,204,34,130,0.021254738151406913,55,TAYAK
227,173,50,297,25,42,28,292,78,64,0.02126195146210256,55,TAYAK
3,229,72,16,14,108,9,6,56,72,0.02133085051732319,55,TAYAK
136,214,63,353,20,89,15,206,34,128,0.0216261105686072,55,TAYAK
169,240,79,27,8,118,5,218,40,104,0.02169480756550094,55,TAYAK
242,196,55,328,24,69,22,320,72,64,0.021750345559714904,55,TAYAK
191,70,86,232,2,322,0,230,46,86,0.021819312824802782,55,TAYAK
254,214,64,357,21,93,13,346,62,66,0.02185615654368771,55,TAYAK
102,185,53,313,25,56,25,188,30,148,0.02191068531595311,55,TAYAK
223,167,52,292,23,34,27,286,76,66,0.021954411394524708,55,TAYAK
126,197,55,330,25,71,22,200,32,144,0.022039106874746257,55,TAYAK
142,214,65,357,20,92,13,208,36,126,0.02203911697349944,55,TAYAK
0,225,69,10,16,104,10,0,58,70,0.022089638132711777,55,TAYAK
105,180,50,307,26,52,27,188,30,154,0.022148603292144128,55,TAYAK
28,33,86,231,2,141,0,54,46,94,0.022178629898084317,55,TAYAK
122,192,52,324,26,67,23,198,32,148,0.022197205979634173,55,TAYAK
129,200,57,337,25,76,19,202,34,140,0.022204655221871254,55,TAYAK
97,177,51,305,26,49,26,184,30,152,0.02232483432001911,55,TAYAK
239,193,54,327,26,68,22,318,72,62,0.022485175146226048,55,TAYAK
154,220,66,3,19,98,13,212,36,124,0.02248711104214353,55,TAYAK
6,231,74,19,12,111,7,10,54,74,0.02253144077257172,55,TAYAK
193,72,86,234,2,324,0,232,46,86,0.022584399625678233,55,TAYAK
127,203,59,341,23,79,18,202,34,136,0.022739786861306677,55,TAYAK
203,110,73,253,13,345,9,244,56,74,0.02287312721441975,55,TAYAK
141,216,66,359,19,94,13,208,36,124,0.022887089687982174,55,TAYAK
51,132,67,263,15,358,15,110,32,120,0.02289289707314687,55,TAYAK
231,182,50,311,27,55,25,304,76,62,0.02298505485787437,55,TAYAK
204,115,74,253,11,346,9,246,56,76,0.02300383842341403,55,TAYAK
36,85,81,241,7,331,3,70,42,102,0.023039897680775807,55,TAYAK
96,176,51,301,24,45,27,180,28,152,0.023055628313644442,55,TAYAK
29,74,87,233,2,323,1,56,44,94,0.023058342925703513,55,TAYAK
214,147,60,273,18,11,22,266,70,70,0.023237212721478426,55,TAYAK
186,29,87,230,2,140,1,228,44,86,0.02324007488475929,55,TAYAK
185,316,89,225,0,136,0,226,44,90,0.02327119295511374,55,TAYAK
24,315,89,45,0,136,1,46,46,90,0.02327119295511374,55,TAYAK
208,124,66,261,17,356,14,252,62,70,0.023353984213180398,55,TAYAK
110,187,52,315,25,59,25,192,30,150,0.0233672230625428,55,TAYAK
117,189,51,320,27,63,24,196,32,150,0.02339060517126992,55,TAYAK
143,212,64,355,21,91,14,208,36,128,0.02356036574881824,55,TAYAK
33,68,82,236,6,326,1,64,44,100,0.02359333428993831,55,TAYAK
7,233,74,21,12,113,7,12,54,74,0.023733823128426975,55,TAYAK
34,91,83,240,5,330,3,66,42,98,0.023748650872640997,55,TAYAK
192,67,85,236,4,326,0,232,46,84,0.023816189582628593,55,TAYAK
82,162,51,287,24,31,27,166,28,152,0.023907752110111872,55,TAYAK
174,238,78,27,10,118,6,220,40,106,0.023929268281084777,55,TAYAK
113,195,56,328,24,69,21,196,32,142,0.02398724466994962,55,TAYAK
14,243,81,32,7,123,4,26,50,80,0.023989402599989936,55,TAYAK
224,167,50,291,25,36,28,286,78,64,0.02410998672976188,55,TAYAK
207,126,70,260,13,353,13,252,60,74,0.024227414579847197,55,TAYAK
228,177,51,304,25,48,26,298,76,64,0.024234328454001006,55,TAYAK
177,255,84,37,4,127,3,222,42,96,0.024266355058821628,55,TAYAK
259,221,67,5,18,99,12,354,60,68,0.0242798481094105,55,TAYAK
30,69,85,233,4,323,1,58,44,96,0.024292730926482466,55,TAYAK
95,178,52,303,23,46,27,180,28,150,0.02429815065165771,55,TAYAK
150,229,71,10,14,103,11,212,36,116,0.024313061322267807,55,TAYAK
73,153,54,279,22,21,26,152,28,146,0.02439628660216129,55,TAYAK
258,221,68,2,17,96,12,352,60,70,0.02443434021906858,55,TAYAK
23,313,87,44,0,133,2,44,48,90,0.024440411060798625,55,TAYAK
178,314,87,224,0,133,3,224,42,90,0.024440411060798625,55,TAYAK
66,151,57,277,20,16,23,142,28,138,0.024534665306422676,55,TAYAK
194,77,82,238,7,329,2,232,48,80,0.02454454245818874,55,TAYAK
248,205,60,345,23,82,17,334,66,64,0.02466072596917165,55,TAYAK
63,147,58,273,19,12,23,136,28,136,0.024690905459716896,55,TAYAK
57,138,62,267,18,5,19,124,30,130,0.024777845226377243,55,TAYAK
112,187,51,318,27,61,24,194,32,150,0.02480537301866194,55,TAYAK
251,211,61,348,21,85,17,338,66,66,0.02483561168848573,55,TAYAK
123,202,58,336,23,75,20,200,32,138,0.024876792761858692,55,TAYAK
12,246,79,26,7,117,6,20,52,80,0.024909131903317182,55,TAYAK
75,157,54,283,22,25,26,156,28,146,0.02493571044588153,55,TAYAK
19,252,84,40,4,130,2,36,48,84,0.02497729289372429,55,TAYAK
72,155,55,281,22,22,25,152,28,144,0.024990338161161963,55,TAYAK
234,186,50,315,27,59,25,308,76,62,0.025013225511547024,55,TAYAK
76,155,53,281,23,23,26,156,28,148,0.025034216116696636,55,TAYAK
182,249,83,38,5,128,3,224,42,98,0.025054390169391542,55,TAYAK
166,257,82,31,5,122,5,218,40,98,0.025161338291908263,55,TAYAK
210,130,65,265,17,0,16,256,64,70,0.025214638759099864,55,TAYAK
165,227,71,14,15,107,9,216,38,116,0.025276375321569542,55,TAYAK
245,201,58,338,23,77,18,328,68,64,0.02532979466589289,55,TAYAK
